AwayTeam,HomeTeam,qtr,min,sec,kickteam,distance,timerem,GOOD,Missed,Blocked,AwayTeam_encoded,HomeTeam_encoded,kickteam_encoded,AwayKick,Goal,HomeKick,is_home_team
HOU,IND,4,1,57,IND,31,117,1,0,0,12,13,13,False,1,True,1
DET,IND,4,0,44,IND,31,44,1,0,0,10,13,13,False,1,True,1
NE,IND,4,8,9,IND,52,489,1,0,0,18,13,13,False,1,True,1
IND,JAC,4,6,34,IND,45,394,1,0,0,13,14,13,True,1,False,0
IND,MIN,4,14,51,IND,30,891,0,1,0,13,17,13,True,0,False,0
IND,MIN,4,0,8,IND,47,8,1,0,0,13,17,13,True,1,False,0
IND,SD,4,11,51,IND,38,711,1,0,0,13,25,13,True,1,False,0
IND,SD,4,0,2,IND,51,2,1,0,0,13,25,13,True,1,False,0
TB,KC,4,7,41,KC,28,461,1,0,0,29,15,15,False,1,True,1
SD,KC,4,0,1,KC,50,1,0,1,0,25,15,15,False,0,True,1
KC,OAK,4,8,59,KC,27,539,1,0,0,15,22,15,True,1,False,0
PHI,CHI,4,13,26,PHI,31,806,1,0,0,23,5,23,True,1,False,0
PHI,CIN,4,5,22,PHI,27,322,1,0,0,23,6,23,True,1,False,0
PHI,MIN,4,2,0,PHI,45,120,1,0,0,23,17,23,True,1,False,0
PHI,NYG,4,4,2,PHI,20,242,1,0,0,23,20,23,True,1,False,0
PHI,NYG,4,2,14,PHI,34,134,1,0,0,23,20,23,True,1,False,0
ATL,PHI,4,7,59,PHI,18,479,1,0,0,1,23,23,False,1,True,1
WAS,PHI,4,7,21,PHI,23,441,1,0,0,31,23,23,False,1,True,1
PIT,PHI,4,2,30,PHI,31,150,1,0,0,24,23,23,False,1,True,1
CLE,PHI,4,14,56,PHI,34,896,1,0,0,7,23,23,False,1,True,1
DAL,PHI,4,15,0,PHI,40,900,0,1,0,8,23,23,False,0,True,1
PHI,SEA,4,4,40,PHI,39,280,1,0,0,23,26,23,True,1,False,0
PHI,SEA,4,9,33,PHI,42,573,1,0,0,23,26,23,True,1,False,0
PHI,SF,4,5,17,PHI,25,317,1,0,0,23,27,23,True,1,False,0
PHI,SF,4,1,14,PHI,28,74,1,0,0,23,27,23,True,1,False,0
PHI,SF,4,7,50,PHI,38,470,1,0,0,23,27,23,True,1,False,0
MIA,BUF,4,8,14,MIA,27,494,1,0,0,16,3,16,True,1,False,0
MIA,BUF,4,2,14,MIA,48,134,0,1,0,16,3,16,True,0,False,0
MIA,DEN,4,12,2,MIA,41,722,1,0,0,16,9,16,True,1,False,0
BUF,MIA,4,3,57,MIA,35,237,1,0,0,3,16,16,False,1,True,1
BUF,MIA,4,13,22,MIA,45,802,1,0,0,3,16,16,False,1,True,1
OAK,MIA,4,0,43,MIA,38,43,1,0,0,22,16,16,False,1,True,1
SF,MIA,4,2,41,MIA,49,161,0,1,0,27,16,16,False,0,True,1
MIA,NE,4,6,13,MIA,39,373,1,0,0,16,18,16,True,1,False,0
MIA,NYJ,4,9,25,MIA,48,565,1,0,0,16,21,16,True,1,False,0
MIA,STL,4,6,44,MIA,42,404,1,0,0,16,28,16,True,1,False,0
NO,CHI,4,9,11,NO,30,551,1,0,0,19,5,19,True,1,False,0
NO,KC,4,3,32,NO,35,212,1,0,0,19,15,19,True,1,False,0
NO,TB,4,5,38,NO,43,338,1,0,0,19,29,19,True,1,False,0
STL,ARI,4,10,26,STL,51,626,1,0,0,28,0,28,True,1,False,0
STL,ATL,4,6,42,STL,27,402,1,0,0,28,1,28,True,1,False,0
STL,NE,4,12,28,STL,25,748,1,0,0,28,18,28,True,1,False,0
STL,PHI,4,9,6,STL,46,546,1,0,0,28,23,28,True,1,False,0
SF,STL,4,11,40,STL,22,700,1,0,0,27,28,28,False,1,True,1
DAL,STL,4,10,37,STL,35,637,1,0,0,8,28,28,False,1,True,1
MIA,STL,4,12,19,STL,38,739,1,0,0,16,28,28,False,1,True,1
SEA,STL,4,11,9,STL,48,669,1,0,0,26,28,28,False,1,True,1
STL,WAS,4,0,2,STL,49,2,1,0,0,28,31,28,True,1,False,0
NYG,ARI,4,6,22,NYG,27,382,1,0,0,20,0,20,True,1,False,0
NYG,ARI,4,2,0,NYG,33,120,1,0,0,20,0,20,True,1,False,0
NYG,DAL,4,5,53,NYG,47,353,1,0,0,20,8,20,True,1,False,0
NYG,MIN,4,11,25,NYG,20,685,1,0,0,20,17,20,True,1,False,0
NYG,MIN,4,3,22,NYG,48,202,0,1,0,20,17,20,True,0,False,0
CIN,NYG,4,11,43,NYG,26,703,1,0,0,6,20,20,False,1,True,1
SF,NYG,4,12,22,NYG,48,742,1,0,0,27,20,20,False,1,True,1
NYG,PHI,4,13,34,NYG,28,814,1,0,0,20,23,20,True,1,False,0
NYG,PIT,4,8,21,NYG,24,501,1,0,0,20,24,20,True,1,False,0
NYG,WAS,4,6,31,NYG,39,391,1,0,0,20,31,20,True,1,False,0
DET,ATL,4,10,27,ATL,25,627,1,0,0,10,1,1,False,1,True,1
CHI,ATL,4,2,50,ATL,33,170,0,1,0,5,1,1,False,0,True,1
CHI,ATL,4,0,1,ATL,48,1,1,0,0,5,1,1,False,1,True,1
ATL,GB,4,7,23,ATL,41,443,1,0,0,1,11,1,True,1,False,0
ATL,OAK,4,14,25,ATL,51,865,0,1,0,1,22,1,True,0,False,0
ATL,TB,4,5,17,ATL,24,317,1,0,0,1,29,1,True,1,False,0
NYJ,BUF,4,2,16,NYJ,31,136,1,0,0,21,3,21,True,1,False,0
BUF,NYJ,4,13,21,NYJ,31,801,1,0,0,3,21,21,False,1,True,1
ARI,NYJ,4,3,11,NYJ,44,191,0,1,0,0,21,21,False,0,True,1
NYJ,OAK,4,0,8,NYJ,52,8,1,0,0,21,22,21,True,1,False,0
NYJ,SD,4,8,25,NYJ,32,505,1,0,0,21,25,21,True,1,False,0
MIN,DET,4,5,48,DET,39,348,1,0,0,17,10,10,False,1,True,1
DET,HOU,4,4,21,DET,54,261,1,0,0,10,12,10,True,1,False,0
NO,CAR,4,2,0,CAR,28,120,1,0,0,19,4,4,False,1,True,1
DEN,CAR,4,11,27,CAR,42,687,1,0,0,9,4,4,False,1,True,1
KC,CAR,4,13,9,CAR,43,789,1,0,0,15,4,4,False,1,True,1
ARI,CAR,4,9,13,CAR,50,553,1,0,0,0,4,4,False,1,True,1
CAR,NO,4,0,6,CAR,42,6,1,0,0,4,19,4,True,1,False,0
CAR,NYG,4,0,9,CAR,50,9,0,1,0,4,20,4,True,0,False,0
CAR,OAK,4,1,54,CAR,32,114,1,0,0,4,22,4,True,1,False,0
CAR,SD,4,10,15,CAR,49,615,1,0,0,4,25,4,True,1,False,0
SF,MIA,4,9,26,SF,28,566,1,0,0,27,16,27,True,1,False,0
SF,SEA,4,2,46,SF,28,166,1,0,0,27,26,27,True,1,False,0
SF,SEA,4,0,3,SF,41,3,0,1,0,27,26,27,True,0,False,0
DET,SF,4,4,25,SF,25,265,1,0,0,10,27,27,False,1,True,1
ARI,SF,4,12,9,SF,30,729,1,0,0,0,27,27,False,1,True,1
NYJ,SF,4,14,47,SF,32,887,1,0,0,21,27,27,False,1,True,1
WAS,SF,4,5,11,SF,33,311,1,0,0,31,27,27,False,1,True,1
WAS,SF,4,0,3,SF,39,3,1,0,0,31,27,27,False,1,True,1
JAC,CIN,4,13,31,JAC,26,811,1,0,0,14,6,14,True,1,False,0
JAC,IND,4,2,36,JAC,21,156,1,0,0,14,13,14,True,1,False,0
JAC,IND,4,0,8,JAC,51,8,1,0,0,14,13,14,True,1,False,0
CLE,JAC,4,12,57,JAC,38,777,1,0,1,7,14,14,False,0,True,1
BUF,JAC,4,14,36,JAC,39,876,1,0,0,3,14,14,False,1,True,1
HOU,JAC,4,13,44,JAC,40,824,1,0,0,12,14,14,False,1,True,1
CLE,JAC,4,8,53,JAC,53,533,1,0,0,7,14,14,False,1,True,1
JAC,TEN,4,2,18,JAC,27,138,1,0,0,14,30,14,True,1,False,0
PIT,BAL,4,9,29,PIT,30,569,1,0,0,24,2,24,True,1,False,0
PIT,NE,4,11,34,PIT,40,694,0,1,0,24,18,24,True,0,False,0
PIT,NE,4,5,48,PIT,45,348,1,0,0,24,18,24,True,1,False,0
BAL,PIT,4,9,23,PIT,19,563,1,0,0,2,24,24,False,1,True,1
IND,PIT,4,8,1,PIT,24,481,1,0,0,13,24,24,False,1,True,1
SD,PIT,4,0,15,PIT,32,15,1,0,0,25,24,24,False,1,True,1
DAL,PIT,4,7,20,PIT,41,440,1,0,0,8,24,24,False,1,True,1
HOU,PIT,4,5,28,PIT,44,328,1,0,0,12,24,24,False,1,True,1
HOU,GB,4,0,4,HOU,40,4,1,0,0,12,11,12,True,1,False,0
CHI,HOU,4,11,58,HOU,22,718,1,0,0,5,12,12,False,1,True,1
TEN,HOU,4,11,49,HOU,24,709,1,0,0,30,12,12,False,1,True,1
MIA,HOU,4,6,8,HOU,42,368,1,0,0,16,12,12,False,1,True,1
HOU,JAC,4,0,6,HOU,47,6,1,0,0,12,14,12,True,1,False,0
HOU,OAK,4,10,0,HOU,40,600,1,0,0,12,22,12,True,1,False,0
BAL,NYG,4,12,7,NYG,19,727,1,0,0,2,20,20,False,1,True,1
TB,ATL,4,0,48,TB,38,48,1,0,0,29,1,29,True,1,False,0
TB,ATL,4,3,43,TB,53,223,0,1,0,29,1,29,True,0,False,0
TB,CHI,4,3,16,TB,35,196,1,0,0,29,5,29,True,1,False,0
TB,DET,4,12,54,TB,48,774,1,0,0,29,10,29,True,1,False,0
GB,TB,4,2,28,TB,24,148,1,0,0,11,29,29,False,1,True,1
MIN,TB,4,3,34,TB,26,214,1,0,0,17,29,29,False,1,True,1
SEA,TB,4,4,39,TB,27,279,1,0,0,26,29,29,False,1,True,1
MIN,TB,4,5,41,TB,29,341,1,0,0,17,29,29,False,1,True,1
OAK,TB,4,14,56,TB,29,896,1,0,0,22,29,29,False,1,True,1
NO,TB,4,2,0,TB,37,120,1,0,0,19,29,29,False,1,True,1
MIN,TB,4,2,0,TB,46,120,0,1,0,17,29,29,False,0,True,1
GB,CHI,4,13,2,GB,28,782,1,0,0,11,5,11,True,1,False,0
GB,CHI,4,0,25,GB,38,25,1,0,1,11,5,11,True,0,False,0
GB,DET,4,5,21,GB,39,321,1,0,0,11,10,11,True,1,False,0
CAR,GB,4,2,0,GB,19,120,1,0,0,4,11,11,False,1,True,1
CHI,GB,4,9,54,GB,33,594,1,0,0,5,11,11,False,1,True,1
DET,GB,4,13,38,GB,36,818,1,0,0,10,11,11,False,1,True,1
CHI,GB,4,2,0,GB,45,120,1,0,0,5,11,11,False,1,True,1
GB,JAC,4,5,40,GB,38,340,1,0,0,11,14,11,True,1,False,0
GB,MIN,4,6,0,GB,40,360,1,0,0,11,17,11,True,1,False,0
GB,MIN,4,0,31,GB,52,31,0,1,0,11,17,11,True,0,False,0
GB,SEA,4,8,47,GB,51,527,1,0,0,11,26,11,True,1,False,0
GB,TEN,4,5,35,GB,38,335,1,0,0,11,30,11,True,1,False,0
NO,DEN,4,2,0,NO,43,120,0,1,0,19,9,19,True,0,False,0
SF,NO,4,0,32,NO,31,32,1,0,0,27,19,19,False,1,True,1
MIN,NO,4,2,4,NO,46,124,0,1,0,17,19,19,False,0,True,1
MIN,NO,4,13,26,NO,53,806,1,0,0,17,19,19,False,1,True,1
DEN,ATL,4,15,0,DEN,20,900,1,0,0,9,1,9,True,1,False,0
TB,DEN,4,12,28,DEN,27,748,1,0,0,29,9,9,False,1,True,1
BUF,DEN,4,11,8,DEN,43,668,1,0,0,3,9,9,False,1,True,1
DEN,KC,4,8,1,DEN,22,481,1,0,0,9,15,9,True,1,False,0
DEN,KC,4,2,9,DEN,33,129,1,0,0,9,15,9,True,1,False,0
PHI,BAL,4,14,57,BAL,42,897,1,0,0,23,2,2,False,1,True,1
BAL,CLE,4,5,40,BAL,22,340,1,0,0,2,7,2,True,1,False,0
BAL,DAL,4,6,34,BAL,35,394,1,0,0,2,8,2,True,1,False,0
BAL,TEN,4,14,14,BAL,21,854,1,0,0,2,30,2,True,1,False,0
BAL,TEN,4,0,57,BAL,43,57,1,0,0,2,30,2,True,1,False,0
BAL,DAL,4,11,32,DAL,35,692,1,0,0,2,8,8,False,1,True,1
SF,DAL,4,5,11,DAL,42,311,1,0,0,27,8,8,False,1,True,1
SEA,DAL,4,8,59,DAL,42,539,1,0,0,26,8,8,False,1,True,1
PHI,DAL,4,10,34,DAL,47,634,1,0,0,23,8,8,False,1,True,1
SF,DAL,4,14,53,DAL,47,893,1,0,0,27,8,8,False,1,True,1
DAL,PHI,4,7,49,DAL,42,469,1,0,0,8,23,8,True,1,False,0
SD,DEN,4,14,11,SD,28,851,1,0,0,25,9,25,True,1,False,0
SD,NO,4,9,38,SD,31,578,1,0,0,25,19,25,True,1,False,0
SD,OAK,4,8,19,SD,47,499,0,1,0,25,22,25,True,0,False,0
SD,OAK,4,1,55,SD,47,115,1,0,0,25,22,25,True,1,False,0
SD,PIT,4,6,44,SD,22,404,1,0,0,25,24,25,True,1,False,0
NE,SD,4,10,52,SD,23,652,1,0,0,18,25,25,False,1,True,1
IND,SD,4,0,33,SD,26,33,1,0,0,13,25,25,False,1,True,1
ATL,SD,4,5,17,SD,28,317,1,0,0,1,25,25,False,1,True,1
ATL,SD,4,11,43,SD,43,703,1,0,1,1,25,25,False,0,True,1
IND,SD,4,1,35,SD,47,95,1,0,0,13,25,25,False,1,True,1
NYJ,SD,4,2,8,SD,49,128,1,0,0,21,25,25,False,1,True,1
KC,ATL,4,15,0,KC,32,900,0,1,0,15,1,15,True,0,False,0
TEN,KC,4,4,59,KC,26,299,1,0,0,30,15,15,False,1,True,1
DEN,KC,4,3,53,KC,33,233,1,0,0,9,15,15,False,1,True,1
SF,ARI,4,14,37,ARI,23,877,1,0,0,27,0,0,False,1,True,1
SEA,ARI,4,8,31,ARI,23,511,1,0,0,26,0,0,False,1,True,1
SEA,ARI,4,3,31,ARI,32,211,1,0,0,26,0,0,False,1,True,1
BUF,ARI,4,15,0,ARI,38,900,1,0,0,3,0,0,False,1,True,1
NYG,ARI,4,0,42,ARI,44,42,1,0,0,20,0,0,False,1,True,1
ARI,CAR,4,3,14,ARI,20,194,1,0,0,0,4,0,True,1,False,0
ARI,SF,4,2,0,ARI,30,120,1,0,0,0,27,0,True,1,False,0
ARI,STL,4,3,34,ARI,30,214,1,0,0,0,28,0,True,1,False,0
SF,SEA,4,7,45,SEA,32,465,1,0,0,27,26,26,False,1,True,1
STL,SEA,4,4,50,SEA,38,290,1,0,0,28,26,26,False,1,True,1
NYJ,SEA,4,1,52,SEA,38,112,1,0,0,21,26,26,False,1,True,1
SEA,STL,4,0,3,SEA,27,3,1,0,0,26,28,26,True,1,False,0
CLE,BUF,4,11,35,CLE,22,695,1,0,0,7,3,7,True,1,False,0
CLE,BUF,4,1,44,CLE,56,104,1,0,0,7,3,7,True,1,False,0
CLE,CIN,4,0,37,CLE,29,37,1,0,0,7,6,7,True,1,False,0
DAL,CLE,4,10,13,CLE,34,613,1,0,0,8,7,7,False,1,True,1
PIT,CLE,4,3,24,CLE,38,204,1,0,0,24,7,7,False,1,True,1
HOU,CLE,4,7,38,CLE,39,458,0,1,0,12,7,7,False,0,True,1
CLE,JAC,4,4,39,CLE,20,279,1,0,0,7,14,7,True,1,False,0
CLE,JAC,4,4,11,CLE,42,251,1,0,0,7,14,7,True,1,False,0
CLE,TEN,4,13,35,CLE,39,815,1,0,0,7,30,7,True,1,False,0
CLE,WAS,4,0,32,CLE,54,32,0,1,0,7,31,7,True,0,False,0
TEN,BAL,4,12,51,TEN,26,771,1,0,0,30,2,30,True,1,False,0
TEN,DET,4,4,29,TEN,43,269,1,0,0,30,10,30,True,1,False,0
TEN,DET,4,10,28,TEN,45,628,1,0,0,30,10,30,True,1,False,0
TEN,HOU,4,5,27,TEN,34,327,1,0,0,30,12,30,True,1,False,0
BAL,TEN,4,4,26,TEN,27,266,1,0,0,2,30,30,False,1,True,1
GB,TEN,4,0,4,TEN,47,4,0,1,0,11,30,30,False,0,True,1
IND,TEN,4,14,50,TEN,48,890,1,0,0,13,30,30,False,1,True,1
NYJ,TEN,4,12,55,TEN,49,775,1,0,0,21,30,30,False,1,True,1
CHI,ATL,4,4,5,CHI,32,245,1,0,0,5,1,5,True,1,False,0
NO,CHI,4,0,2,CHI,28,2,1,0,0,19,5,5,False,1,True,1
JAC,CHI,4,9,3,CHI,35,543,1,0,0,14,5,5,False,1,True,1
PHI,CHI,4,10,34,CHI,41,634,1,0,0,23,5,5,False,1,True,1
TEN,CHI,4,9,46,CHI,48,586,1,0,1,30,5,5,False,0,True,1
TB,CHI,4,11,12,CHI,49,672,0,1,0,29,5,5,False,0,True,1
CHI,DET,4,12,2,CHI,45,722,1,0,0,5,10,5,True,1,False,0
OAK,BUF,4,0,3,BUF,38,3,1,0,0,22,3,3,False,1,True,1
SF,BUF,4,5,32,BUF,40,332,0,1,0,27,3,3,False,0,True,1
NYJ,BUF,4,11,9,BUF,43,669,0,1,0,21,3,3,False,0,True,1
SD,BUF,4,3,21,BUF,44,201,1,0,0,25,3,3,False,1,True,1
CLE,BUF,4,0,43,BUF,47,43,0,1,0,7,3,3,False,0,True,1
SEA,BUF,4,11,35,BUF,52,695,1,0,1,26,3,3,False,0,True,1
BUF,JAC,4,0,29,BUF,45,29,1,0,0,3,14,3,True,1,False,0
BUF,STL,4,6,26,BUF,45,386,1,0,0,3,28,3,True,1,False,0
MIN,CHI,4,9,3,MIN,23,543,1,0,0,17,5,17,True,1,False,0
MIN,DET,4,0,27,MIN,50,27,1,0,0,17,10,17,True,1,False,0
MIN,JAC,4,14,2,MIN,22,842,1,0,0,17,14,17,True,1,False,0
DET,MIN,4,0,12,MIN,26,12,1,0,0,10,17,17,False,1,True,1
CHI,MIN,4,4,21,MIN,27,261,1,0,0,5,17,17,False,1,True,1
ATL,MIN,4,11,36,MIN,29,696,1,0,0,1,17,17,False,1,True,1
CAR,MIN,4,9,11,MIN,32,551,1,0,0,4,17,17,False,1,True,1
DET,MIN,4,10,9,MIN,38,609,1,0,1,10,17,17,False,0,True,1
IND,MIN,4,7,15,MIN,48,435,0,1,0,13,17,17,False,0,True,1
NYG,MIN,4,0,5,MIN,50,5,1,0,0,20,17,17,False,1,True,1
MIN,NO,4,0,16,MIN,30,16,1,0,0,17,19,17,True,1,False,0
NE,BUF,4,10,18,NE,23,618,1,0,0,18,3,18,True,1,False,0
NE,IND,4,11,38,NE,25,698,1,0,0,18,13,18,True,1,False,0
NE,MIA,4,7,12,NE,30,432,1,0,0,18,16,18,True,1,False,0
ARI,NE,4,14,55,NE,30,895,1,0,0,0,18,18,False,1,True,1
KC,NE,4,2,30,NE,37,150,1,0,0,15,18,18,False,1,True,1
STL,NE,4,8,29,NE,41,509,1,0,0,28,18,18,False,1,True,1
NYJ,NE,4,10,22,NE,47,622,1,0,0,21,18,18,False,1,True,1
NE,NYJ,4,5,22,NE,27,322,1,0,0,18,21,18,True,1,False,0
NE,SEA,4,12,22,NE,27,742,1,0,0,18,26,18,True,1,False,0
NE,SF,4,14,57,NE,40,897,1,0,0,18,27,18,True,1,False,0
NE,SF,4,4,47,NE,49,287,1,0,0,18,27,18,True,1,False,0
KC,CIN,4,6,21,CIN,43,381,1,0,0,15,6,6,False,1,True,1
WAS,CIN,4,2,25,CIN,45,145,1,0,0,31,6,6,False,1,True,1
CIN,DAL,4,14,6,CIN,40,846,1,0,0,6,8,6,True,1,False,0
CIN,NYG,4,0,4,CIN,21,4,1,0,0,6,20,6,True,1,False,0
CIN,PIT,4,6,50,CIN,26,410,1,0,0,6,24,6,True,1,False,0
OAK,KC,4,7,45,OAK,40,465,1,0,0,22,15,22,True,1,False,0
OAK,MIA,4,8,7,OAK,37,487,1,0,0,22,16,22,True,1,False,0
SD,OAK,4,2,52,OAK,32,172,1,0,0,25,22,22,False,1,True,1
NYJ,OAK,4,3,1,OAK,37,181,1,0,0,21,22,22,False,1,True,1
KC,OAK,4,2,59,OAK,51,179,1,0,0,15,22,22,False,1,True,1
CAR,OAK,4,0,13,OAK,58,13,0,1,0,4,22,22,False,0,True,1
OAK,TB,4,1,13,OAK,25,73,1,0,0,22,29,22,True,1,False,0
WAS,BAL,4,13,45,WAS,43,825,1,0,0,31,2,31,True,1,False,0
WAS,CIN,4,1,47,WAS,36,107,1,0,0,31,6,31,True,1,False,0
WAS,DAL,4,3,26,WAS,29,206,1,0,0,31,8,31,True,1,False,0
WAS,DAL,4,10,51,WAS,33,651,1,0,0,31,8,31,True,1,False,0
WAS,DET,4,2,0,WAS,42,120,1,0,0,31,10,31,True,1,False,0
WAS,SEA,4,9,23,WAS,22,563,1,0,0,31,26,31,True,1,False,0
STL,WAS,4,10,43,WAS,38,643,1,0,0,28,31,31,False,1,True,1
ARI,WAS,4,3,29,WAS,52,209,0,1,0,0,31,31,False,0,True,1
OAK,NO,4,14,14,NO,33,854,1,0,0,22,19,19,False,1,True,1
CIN,NYG,5,-7,43,NYG,22,-377,1,0,0,6,20,20,False,1,True,1
TB,ATL,5,-11,8,ATL,34,-652,1,0,0,29,1,1,False,1,True,1
NYJ,NE,5,-8,15,NYJ,34,-465,1,0,0,21,18,21,True,1,False,0
SF,SEA,5,-5,24,SF,40,-276,1,0,0,27,26,27,True,1,False,0
HOU,JAC,5,-4,30,JAC,37,-210,1,0,0,12,14,14,False,1,True,1
BAL,PIT,5,-6,1,PIT,46,-359,1,0,0,2,24,24,False,1,True,1
TB,CHI,5,-11,24,TB,21,-636,1,0,0,29,5,29,True,1,False,0
TB,KC,5,-5,27,TB,34,-273,1,0,0,29,15,29,True,1,False,0
GB,TEN,5,-6,41,TEN,41,-319,1,0,0,11,30,30,False,1,True,1
NO,CHI,5,-3,19,CHI,35,-161,1,0,0,19,5,5,False,1,True,1
GB,CHI,5,-4,33,CHI,38,-207,1,0,0,11,5,5,False,1,True,1
PHI,CIN,5,-15,13,CIN,47,-887,0,1,0,23,6,6,False,0,True,1
NYJ,OAK,5,-13,35,OAK,57,-745,1,0,0,21,22,22,False,1,True,1
